id_localidad,nombre,partido,municipio,cp,latitud,longitud
5575,DORREGO,GUAYMALLEN,GUAYMALLEN,5519,-32.9079284,-68.8402488
17134,DULCE,"LA PAZ",,5590,,
17135,"E ROSALES","LA PAZ",,5590,,
17411,"EL 15",LAVALLE,,5533,-32.6493600,-68.3373497
18185,"EL AGUILA","GENERAL ALVEAR",,5636,,
5818,"EL ALAMBRADO",MALARGUE,,5611,-36.2698932,-69.8574949
17559,"EL ALAMO",MALARGUE,,5613,,
5904,"EL ALGARROBAL","LAS HERAS","LAS HERAS",5541,-32.8215294,-68.7648392
5905,"EL ALGARROBAL","SAN RAFAEL",,5607,-34.6180751,-68.1242300
27919,"EL ALGARROBO",TUNUYAN,TUNUYAN,5561,-33.5137541,-69.1228681
18042,"EL ALGARROBO","SANTA ROSA",,5594,-33.4748840,-67.9951782
20591,"EL ALGARROBO","SAN RAFAEL",,5595,,
5692,"EL ALPERO",LAVALLE,,5535,,
5782,"EL ALTILLO",MAIPU,,5531,,
5750,"EL ALTILLO","LUJAN DE CUYO",,5549,,
5843,"EL ALTO",RIVADAVIA,,5577,,
5546,"EL ALTO SALVADOR","SAN MARTIN","SAN MARTIN",5571,-33.0359717,-68.4708407
5507,"EL ARBOLITO","GENERAL ALVEAR",,5636,,
5819,"EL AZUFRE",MALARGUE,,5621,,
17414,"EL BALSADERO",LAVALLE,,5533,,
5508,"EL BANDERON","GENERAL ALVEAR",,5634,,
18043,"EL BONITO","SANTA ROSA",,5594,,
5906,"EL BORBOLLON","LAS HERAS","LAS HERAS",5541,-32.8123474,-68.7735596
17020,"EL BUEN PASTOR","GENERAL ALVEAR",,5634,,
18044,"EL CABAO VIEJO","SANTA ROSA",,5594,,
17560,"EL CAJON",MALARGUE,,5613,,
17416,"EL CALVADITO",LAVALLE,,5533,,
5907,"EL CAMPAMENTO","SAN RAFAEL",,5609,,
5646,"EL CAÑITO","LAS HERAS",,5543,,
5866,"EL CAPACHO","SAN CARLOS",,5569,-33.6664178,-69.0425480
17136,"EL CARANCHITO","LA PAZ",,5590,,
20604,"EL CARBALINO","SANTA ROSA",,5592,,
18045,"EL CARMEN","SANTA ROSA",,5594,,
5751,"EL CARRIZAL","LUJAN DE CUYO",,5509,-33.3037434,-68.7554952
20303,"EL CARRIZAL DE ABAJO","LUJAN DE CUYO",,5509,-33.2781601,-68.8020554
17417,"EL CAVADITO",LAVALLE,,5537,,
17137,"EL CAVADO CHICO","LA PAZ",,5590,,
5509,"EL CEIBO","GENERAL ALVEAR","GENERAL ALVEAR",5621,-34.9226138,-67.5773698
20377,"EL CENIZO",MALARGUE,,5645,,
5547,"EL CENTRAL","SAN MARTIN","SAN MARTIN",5589,-32.8429100,-68.3921700
17772,"EL CEPILLO","SAN CARLOS",,5569,,
17138,"EL CERCADO","LA PAZ",,5590,,
5908,"EL CERRITO","SAN RAFAEL",,5600,-34.5927584,-68.3038923
18047,"EL CHACALLAL","SANTA ROSA",,5594,,
5820,"EL CHACAY",MALARGUE,,5613,-35.3574040,-69.5823852
17139,"EL CHALET","LA PAZ",,5590,,
5647,"EL CHALLAO","LAS HERAS",,5539,-32.8187507,-68.9164321
19843,"EL CHAÑAR","LAS HERAS",,5435,,
17419,"EL CHILCAL",LAVALLE,,5533,,
5693,"EL CHIRCAL",LAVALLE,,5533,,
5821,"EL CHOIQUE",MALARGUE,,5613,,
17561,"EL CIENAGO",MALARGUE,,5611,,
5599,"EL CIPRES",JUNIN,,5585,,
17420,"EL COLON",LAVALLE,,5535,,
5962,"EL COLORADO","SANTA ROSA",,5592,,
19629,"EL COLORADO","LA PAZ",,5595,,
5623,"EL CONSUELO","LA PAZ",,5590,,
18048,"EL CORBALNO","SANTA ROSA",,5594,,
17021,"EL DESVIO","GENERAL ALVEAR",,5621,,
5548,"EL DIVISADERO","SAN MARTIN","SAN MARTIN",5589,-32.8736572,-68.3528748
18049,"EL DIVISADERO","SANTA ROSA",,5594,,
17562,"EL DURAZNO",MALARGUE,,5611,,
18051,"EL ESCONDIDO","SANTA ROSA",,5594,,
19633,"EL GIGANTILLO","LA PAZ",,5591,,
17140,"EL GONZANO","LA PAZ",,5590,,
18053,"EL GORGINO","SANTA ROSA",,5594,,
17774,"EL GUADAL DE CAMPOS","SAN CARLOS",,5569,,
5694,"EL GUANACO",LAVALLE,,5537,,
18054,"EL GUANACO","SANTA ROSA",,5594,,
17143,"EL GUERRINO","LA PAZ",,5590,,
17563,"EL INFIERNILLO",MALARGUE,,5509,-36.7570419,-69.1841888
19844,"EL INFIERNO","LAS HERAS",,5539,,
17144,"EL JILGUERO","LA PAZ",,5590,,
19230,"EL JUME",JUNIN,,5572,,
5510,"EL JUNCALITO","GENERAL ALVEAR",,5620,-34.9594878,-67.7027795
17775,"EL LECHUCITO","SAN CARLOS",,5569,,
17146,"EL LECHUCITO","LA PAZ",,5590,-33.2982492,-67.4736285
18056,"EL LEMINO","SANTA ROSA",,5594,,
18121,"EL LUQUINO","SANTA ROSA",,5594,,
5822,"EL MANZANO",MALARGUE,,5611,-36.1070080,-69.7611990
18153,"EL MANZANO HISTORICO",TUNUYAN,,5560,,
18057,"EL MARCADO","SANTA ROSA",,5594,,
18058,"EL MARUCHO","SANTA ROSA",,5594,,
18059,"EL MAURINO","SANTA ROSA",,5594,,
5844,"EL MIRADOR",RIVADAVIA,RIVADAVIA,5579,-33.3445320,-68.3008728
18060,"EL MOLINO","SANTA ROSA",,5594,,
20380,"EL MOLLAR",MALARGUE,,5611,,
5600,"EL MOYANO",JUNIN,,5573,,
5549,"EL ÑANGO","SAN MARTIN",,5589,,
5511,"EL NEVADO","GENERAL ALVEAR",,5620,,
5909,"EL NIHUIL","SAN RAFAEL","SAN RAFAEL",5605,-35.0294775,-68.6752044
5783,"EL PARAISO",MAIPU,,5531,-33.0435929,-68.6747828
17777,"EL PARRAL","SAN CARLOS",,5569,-34.0115204,-69.1420136
17422,"EL PASCAL",LAVALLE,,5533,,
5648,"EL PASTAL","LAS HERAS","LAS HERAS",5541,-32.7642326,-68.7164764
17564,"EL PAYEN",MALARGUE,,5613,,
5999,"EL PERAL",TUPUNGATO,,5561,-33.3706551,-69.1923487
17147,"EL PERINO","LA PAZ",,5590,,
16951,"EL PICONA","SAN RAFAEL",,5600,,
16952,"EL PLATEADO","SAN RAFAEL",,5600,,
5649,"EL PLUMERILLO","LAS HERAS","LAS HERAS",5541,-32.8468359,-68.8191475
17959,"EL PLUMERO","SAN MARTIN",,5582,,
18061,"EL PLUMERO","SANTA ROSA",,5594,,
20621,"EL PORTILLO",TUNUYAN,,5560,,
18063,"EL PORVENIR","SANTA ROSA",,5594,,
5910,"EL PORVENIR","SAN RAFAEL",,5603,,
19845,"EL PUESTITO","LAS HERAS",,5539,-32.2400894,-69.4553146
17565,"EL PUESTITO",MALARGUE,,5613,,
17779,"EL PUMA","SAN CARLOS",,5569,,
17960,"EL PUNTIAGUDO","SAN MARTIN",,5582,,
5728,"EL REFUGIO","LUJAN DE CUYO",,5634,,
17148,"EL REGADIO","LA PAZ",,5590,,
5650,"EL RESGUARDO","LAS HERAS",,5543,-32.7650500,-68.7913047
5695,"EL RETAMO",LAVALLE,,5537,-32.4700965,-67.3792685
