id_localidad,nombre,partido,municipio,codigo_postal,latitud,longitud
9495,"GOBERNADOR LANUSSE",IGUAZU,,3376,,
9527,"GOBERNADOR LOPEZ","LEANDRO N ALEM","GOBERNADOR LOPEZ",3315,-27.6615250,-55.2124460
9622,"GOBERNADOR ROCA","SAN IGNACIO","GOBERNADOR ROCA",3324,-27.1920749,-55.4698875
9519,"GRAL GUEMES","LEANDRO N ALEM",,3313,,
20457,GUAIBICHU,GUARANI,,3364,,
9587,GUARANI,OBERA,GUARANI,3361,-27.5041256,-55.1732368
9564,GUARAYPO,MONTECARLO,,3384,,
9588,GUAYABERA,OBERA,,3361,-27.3929091,-55.1227704
9657,GUERRERO,"SAN JAVIER",,3357,,
9623,HEKENAN,"SAN IGNACIO",,3327,,
9624,"HIPOLITO YRIGOYEN","SAN IGNACIO","HIPOLITO YRIGOYEN",3328,-27.0840816,-55.2951126
27579,INDUMAR,CAINGUAS,,3337,-27.1448448,-54.6170274
27580,INTEGRACION,CAINGUAS,,3337,,
9483,INTEGRACION,"GENERAL MANUEL BELGRANO",,3366,-25.7724726,-53.8522975
9658,"INVERNADA CHICA","SAN JAVIER",,3353,-27.8116989,-55.2843437
20519,"INVERNADA DE ITACARUARE","SAN JAVIER",,3353,-27.7985132,-55.2757944
9659,"INVERNADA GRANDE","SAN JAVIER",,3353,-27.7709847,-55.2387428
9625,"INVERNADA SAN IGNACIO","SAN IGNACIO",,3322,,
9626,"ISLA ARGENTINA","SAN IGNACIO",,3353,,
9565,"ITA CURUZU",MONTECARLO,,3384,,
9660,ITACARUARE,"SAN JAVIER",ITACARUARE,3353,-27.8705903,-55.2608404
20374,"ITAEMBE MINI",CAPITAL,,3300,,
9627,"JARDIN AMERICA","SAN IGNACIO","JARDIN AMERICA",3328,-27.0396996,-55.2322350
27581,"JUAN DOMINGO PERON",CAINGUAS,,3337,,
9468,"KILOMETRO 10",ELDORADO,,3380,,
9370,"KILOMETRO 17 RUTA 8",CAINGUAS,,3362,,
20493,"KILOMETRO 26","LEANDRO N ALEM",,3315,,
9661,"KILOMETRO 26","SAN JAVIER",,3357,,
20468,"KILOMETRO 286",GUARANI,,3364,,
20498,"KILOMETRO 34",MONTECARLO,,3384,,
9589,"KILOMETRO 4",OBERA,,3361,,
9424,"KILOMETRO 538",CAPITAL,,3306,,
9425,"KILOMETRO 546",CAPITAL,,3306,,
9426,"KILOMETRO 577",CAPITAL,,3304,,
20379,"KILOMETRO 595",CAPITAL,,3300,,
20500,"KILOMETRO 60",MONTECARLO,,3384,,
