id_localidad,nombre,partido,municipio,codigo_postal,latitud,longitud
7287,"SANTA CLARA",UTRACAN,,8214,,
7110,"SANTA ELENA",MARACO,,6360,,
18327,"SANTA ELENA",UTRACAN,,8201,,
7147,"SANTA ELVIRA","QUEMU QUEMU",,6333,,
6859,"SANTA FELICITAS",CHAPALEUFU,,6220,,
7197,"SANTA GRACIA",REALICO,,6212,,
7111,"SANTA INES",MARACO,,6360,,
6828,"SANTA ISABEL",CHALILEO,"SANTA ISABEL",6323,-36.2300712,-66.9410213
7288,"SANTA MARIA",UTRACAN,,8214,-37.4962273,-64.2107239
6764,"SANTA ROSA",CAPITAL,"SANTA ROSA",6300,-36.6360550,-64.2905960
18704,"SANTA STELLA",ATREUCO,,6305,,
7227,"SANTIAGO ORELLANO",TOAY,,6325,,
18328,"SANTO DOMINGO",UTRACAN,,8203,,
6729,"SANTO TOMAS",ATREUCO,,6307,,
6860,SARAH,CHAPALEUFU,SARAH,6228,-35.0261650,-63.6876640
6908,"SECCION PRIMERA CONHELLO",CONHELO,,6383,,
7021,"SIERRAS DE LIHUEL CALEL","LIHUEL CALEL",,8200,,
7148,"SOL DE MAYO","QUEMU QUEMU",,6333,,
7112,SPELUZZI,MARACO,SPELUZZI,6365,-35.5472940,-63.8200400
7228,"TA HUILCO",TOAY,,6303,,
7083,TELEN,LOVENTUE,TELEN,6321,-36.2660713,-65.5108948
7229,TOAY,TOAY,TOAY,6303,-36.6730156,-64.3801041
6730,"TOMAS M DE ANCHORENA",ATREUCO,"TOMAS M ANCHORENA",6301,-36.8406607,-63.5205022
7008,TRAICO,HUCAL,,8206,,
7009,"TRAICO GRANDE",HUCAL,,8208,,
18405,TREBOLARES,MARACO,"GENERAL PICO",6361,-35.5855841,-63.5887521
7236,TRENEL,TRENEL,TRENEL,6369,-35.6977501,-64.1365967
7010,"TRES BOTONES",HUCAL,,8212,,
6731,"TRES HERMANOS MACACHIN",ATREUCO,,6307,,
7198,"TRES HERMANOS QUETREQUEN",REALICO,,6212,,
6861,"TRES LAGUNAS",CHAPALEUFU,,6228,,
7011,"TRES NACIONES",HUCAL,,8212,,
7012,TRIBULUCI,HUCAL,,8212,,
7149,TRILI,"QUEMU QUEMU",,6365,,
7013,TRUBULUCO,HUCAL,,8212,,
18588,"TTE GRAL EMILIO MITRE",CONHELO,RUCANELO,6381,,
7289,UNANUE,UTRACAN,UNANUE,8214,-37.5427516,-64.3521070
6814,URIBURU,CATRILO,URIBURU,6354,-36.5082092,-63.8630257
7290,UTRACAN,UTRACAN,"GENERAL ACHA",8203,-37.2843327,-64.5679737
6732,"VALLE ARGENTINO",ATREUCO,,6307,,
7291,"VALLE ARGENTINO",UTRACAN,,8200,,
7292,"VALLE DAZA",UTRACAN,CHACHARRAMENDI,8200,-37.0699120,-65.4245529
6862,VERTIZ,CHAPALEUFU,VERTIZ,6365,-35.4264679,-63.9094086
7084,VICTORICA,LOVENTUE,VICTORICA,6319,-36.2186012,-65.4360580
7014,"VILLA ALBA",HUCAL,,8206,,
7015,"VILLA MENCUELLE",HUCAL,,8208,,
